sample,h2_concentration,alarm,humidity,pressure_P1_mean,pressure_P1_std,pressure_P1_min,pressure_P1_max,pressure_Trigger_mean,pressure_Trigger_std,pressure_Trigger_min,pressure_Trigger_max,CH1_CH1_mean,CH1_CH1_std,CH1_CH1_min,CH1_CH1_max,CH2_mfr_CH2_mfr_gs_mean,CH2_mfr_CH2_mfr_gs_std,CH2_mfr_CH2_mfr_gs_min,CH2_mfr_CH2_mfr_gs_max,CH3_pressure_CH3_pressure_bar_mean,CH3_pressure_CH3_pressure_bar_std,CH3_pressure_CH3_pressure_bar_min,CH3_pressure_CH3_pressure_bar_max
269,25.865,0,36.6,0.013283932200000001,1.044601278766214e-05,0.0132517,0.0133141,1.0,0.0,1,1,0.048680087,0.0032099443393041878,0.040495,0.057161,2.8078000687499998,0.293674078392564,2.0361312500000004,3.4944687500000002,17.245255375,2.035430742819529,10.880562499999996,24.682624999999998
270,25.925,0,36.5,0.0132971376,1.816773585893411e-05,0.0132504,0.0133453,1.0,0.0,1,1,0.048571750999999996,0.003126326008751966,0.040495,0.055078,2.7937375125,0.29795304109876075,2.01009375,3.6246749999999994,17.211141062499998,2.0852694492174515,12.052437499999998,24.812812500000003
271,25.883,0,36.5,0.013286543899999998,1.3990693434923131e-05,0.0132452,0.0133323,1.0,0.0,1,1,0.048505072999999996,0.003071064358112835,0.040495,0.057161,2.7904302687499998,0.28627330516608923,2.0621749999999994,3.6246749999999994,17.196948125000002,2.035202386648926,11.271187500000002,24.291999999999994
272,26.26,0,36.5,0.0133175294,1.516141997439551e-05,0.013279,0.0133557,1.0,0.0,1,1,0.048477995,0.0031359659907235922,0.040495,0.055078,2.77498748125,0.29124506291530283,2.0621749999999994,3.4944687500000002,17.131452499999998,2.0357057328195487,11.140937500000003,25.203437499999996
273,25.875,0,36.5,0.0133046373,1.2014501184402125e-05,0.0132634,0.013344,1.0,0.0,1,1,0.048434251000000005,0.0030726961792534907,0.040495,0.057161,2.75980520625,0.2915671903587838,2.0361312500000004,3.468425,17.0854898125,2.0707560562060863,10.750312499999998,23.250312499999996
274,26.123,0,36.5,0.0133111906,1.3632491761963396e-05,0.0132751,0.0133466,1.0,0.0,1,1,0.048221747,0.003049322400959105,0.040495,0.057161,2.7738936937500003,0.29158651613313824,1.9059249999999999,3.5205062499999995,17.06322475,2.073011924076279,11.271187500000002,25.333687499999993
275,26.437,0,36.5,0.013312233199999999,1.5022505708436223e-05,0.0132699,0.0133505,1.0,0.0,1,1,0.04833841,0.0031648986808269232,0.040495,0.055078,2.759831275,0.2855263014699226,2.01009375,3.44238125,17.0408285625,1.9908363043040394,11.531562499999994,23.7711875
276,26.48,0,36.5,0.013295632200000001,1.2768194984413461e-05,0.0132608,0.0133362,1.0,0.0,1,1,0.048209246,0.003107476506022853,0.040495,0.057161,2.7507686937500004,0.284005301500702,2.0621749999999994,3.468425,17.0042401875,2.0176280673188063,11.791999999999996,24.812812500000003
277,26.905,0,36.5,0.0133066497,2.488644972490054e-05,0.0132595,0.0133622,1.0,0.0,1,1,0.048327997,0.0031322409222457647,0.040495,0.057161,2.7607687874999995,0.2868293962554197,2.08821875,3.5986312500000004,16.8989014375,2.041814701172012,11.531562499999994,24.552437499999996
278,26.83,0,36.5,0.0133102702,1.663578888901877e-05,0.0132712,0.013357,1.0,0.0,1,1,0.04841758,0.003073345527531846,0.040495,0.059245,2.7623833875,0.29433933419855174,2.0621749999999994,3.44238125,16.896296875,2.030709815897106,11.531562499999994,24.031562500000007
279,26.357,0,36.5,0.013314154600000001,1.2805774433434305e-05,0.0132764,0.0133453,1.0,0.0,1,1,0.048500917000000004,0.0030805032267652304,0.040495,0.057161,2.76225314375,0.2862775611105248,1.9840499999999996,3.6246749999999994,16.887182562499998,2.0462342365714217,10.099312499999998,24.291999999999994
280,26.99,0,36.5,0.0133090612,1.4217069126933298e-05,0.0132673,0.0133466,1.0,0.0,1,1,0.048586336,0.003173652380318928,0.040495,0.055078,2.75295626875,0.28974826506201024,2.0361312500000004,3.54655,16.832493687499998,2.0449899154767386,10.880562499999996,23.901375
281,26.761,0,36.5,0.0133026197,1.4603603045481646e-05,0.0132621,0.0133531,1.0,0.0,1,1,0.04852592,0.0031277766303877902,0.040495,0.057161,2.7464980125,0.2887580967101342,1.7757187499999993,3.4944687500000002,16.803458374999998,2.0194216222899186,11.661812499999993,23.901375
282,27.335,0,36.4,0.0133057514,1.1638878727781311e-05,0.0132725,0.0133427,1.0,0.0,1,1,0.048463413000000004,0.0031071751670015326,0.040495,0.057161,2.70905001875,0.2859280941961872,1.9059249999999999,3.44238125,16.706583875,2.0330125281996043,11.531562499999994,25.073250000000005
283,26.864,0,36.4,0.013312806500000001,1.1666076793421162e-05,0.0132816,0.0133505,1.0,0.0,1,1,0.048317576,0.0031047889861025983,0.042578,0.057161,2.7074875124999997,0.28360516263895585,1.9580062499999995,3.468425,16.7145255,2.0012101683492514,11.791999999999996,23.380562499999993
284,26.808,0,36.4,0.013301340499999998,1.3113435467107799e-05,0.013266,0.0133362,1.0,0.0,1,1,0.048432183000000004,0.003127729001929515,0.040495,0.057161,2.7226177187499996,0.2886946892244425,1.8798812499999997,3.54655,16.753718625,2.040256746634473,11.401375000000005,23.120125000000005
285,26.963,0,36.4,0.0132864815,1.6853885835319993e-05,0.0132426,0.0133479,1.0,0.0,1,1,0.048550936,0.003082584965561209,0.040495,0.057161,2.70277400625,0.2825997943587887,1.9580062499999995,3.3903000000000003,16.738615437500002,2.0350104347202445,10.229500000000002,22.989937500000003
286,26.985,0,36.4,0.013327228699999999,1.1747224621586166e-05,0.013292,0.0133635,1.0,0.0,1,1,0.048463418,0.0031085738593888998,0.040495,0.055078,2.7165501062499997,0.2894934513724408,1.9580062499999995,3.468425,16.611792062499998,2.043664357685791,11.531562499999994,23.7711875
287,26.935,0,36.4,0.0133265111,1.1456665605227339e-05,0.0132894,0.0133609,1.0,0.0,1,1,0.048450929999999996,0.003023531593865028,0.040495,0.057161,2.72574270625,0.28660694577959184,2.01009375,3.4944687500000002,16.5891358125,2.0357151557878095,11.01075,23.901375
288,27.026,0,36.4,0.0133225058,1.1233447661337094e-05,0.0132894,0.0133544,1.0,0.0,1,1,0.048592583,0.0031417983667178582,0.040495,0.057161,2.70795628125,0.29021590963150384,1.9840499999999996,3.36425625,16.565827437499998,1.9707246886990493,11.271187500000002,23.380562499999993
289,27.275,0,36.4,0.013320843100000002,1.0758945691377017e-05,0.0132881,0.0133531,1.0,0.0,1,1,0.048438423,0.003106946627168062,0.038411,0.057161,2.67871150625,0.2900619190983274,1.9580062499999995,3.468425,16.590306812500003,2.0666521382804266,11.01075,23.250312499999996
290,27.157,0,36.4,0.0133216608,1.2061180015238954e-05,0.0132894,0.0133596,1.0,0.0,1,1,0.048661339000000005,0.0031052297779840705,0.042578,0.055078,2.6862895250000003,0.2981092768746251,1.8798812499999997,3.57259375,16.489395437500004,2.046252905220974,10.489937500000005,23.901375
291,27.52,0,36.4,0.013321273399999998,1.2185076628400812e-05,0.0132803,0.013357,1.0,0.0,1,1,0.048609251,0.0031718790982632047,0.040495,0.057161,2.6782688124999994,0.29350119418157694,1.8798812499999997,3.44238125,16.5095781875,2.0456797470198467,11.140937500000003,22.599312499999996
292,27.23,0,36.4,0.013314997,1.3323186218018542e-05,0.0132751,0.0133622,1.0,0.0,1,1,0.048573828000000006,0.0031146750787868706,0.040495,0.055078,2.654362525,0.28504910166303915,1.8798812499999997,3.44238125,16.471166874999998,2.032026185427272,10.880562499999996,23.120125000000005
293,27.521,0,36.4,0.013316612899999998,1.223192313538638e-05,0.013279,0.0133492,1.0,0.0,1,1,0.048602993,0.003063526651581637,0.040495,0.055078,2.6908468875,0.28583405667805073,1.80175625,3.3382187499999993,16.4517655,1.9878153502794533,11.271187500000002,22.729499999999998
294,27.39,0,36.3,0.013312653099999999,2.1141223010743732e-05,0.0132608,0.0133622,1.0,0.0,1,1,0.048465502,0.0030842898531097877,0.040495,0.057161,2.6762634937499996,0.2888835995079619,1.8538437500000005,3.468425,16.37194775,1.9843333082166572,10.489937500000005,22.989937500000003
295,27.565,0,36.3,0.013292596700000001,1.7528528150132883e-05,0.0132517,0.013344,1.0,0.0,1,1,0.048538411999999996,0.0031703073346689907,0.040495,0.057161,2.66347699375,0.29254873779645396,1.7496750000000005,3.36425625,16.3496821875,2.026298703628674,10.750312499999998,24.552437499999996
296,27.351,0,36.3,0.013319206400000002,1.1157212870605264e-05,0.0132829,0.0133622,1.0,0.0,1,1,0.048505085,0.00318076526228752,0.040495,0.057161,2.66766975625,0.2921475854799435,1.9580062499999995,3.4163437500000002,16.3084061875,2.0167141189921254,10.359687500000007,22.599312499999996
297,27.766,0,36.3,0.013314055799999999,1.0791319027811193e-05,0.013279,0.0133518,1.0,0.0,1,1,0.04849883800000001,0.003122953279470572,0.040495,0.057161,2.65230520625,0.2900064963948485,1.8798812499999997,3.4944687500000002,16.262442875,2.059943861724267,10.099312499999998,23.380562499999993
298,27.586,0,36.3,0.013327939799999999,1.2987428381323242e-05,0.0132907,0.0133687,1.0,0.0,1,1,0.048390502999999994,0.0030688964834270638,0.040495,0.057161,2.6693884937499996,0.28850182017797504,1.9059249999999999,3.44238125,16.261270625,1.9898331176287396,10.750312499999998,24.291999999999994
299,27.878,0,36.3,0.0133249602,1.0737455748919273e-05,0.013292,0.0133518,1.0,0.0,1,1,0.04858634,0.003158557683563813,0.042578,0.055078,2.64852913125,0.2905130294680537,1.9059249999999999,3.468425,16.2386139375,2.066260441326151,10.489937500000005,22.469062499999996
300,27.749,0,36.3,0.013320648100000002,1.0558339660666344e-05,0.0132907,0.0133544,1.0,0.0,1,1,0.048465491,0.003085688934082468,0.040495,0.057161,2.6429041937499997,0.2879883699544376,1.9059249999999999,3.3903000000000003,16.167260125000002,2.0591918334208623,9.578437499999994,24.422187499999996
301,27.673,0,36.3,0.013326140599999998,1.2073169080237386e-05,0.0132803,0.0133596,1.0,0.0,1,1,0.048402993,0.0031127577488379975,0.040495,0.057161,2.6489979125,0.2914257874547328,1.9580062499999995,3.3382187499999993,16.119604125,1.9963044667883008,11.271187500000002,24.812812500000003
302,28.15,0,36.3,0.013332171299999999,1.0050370456356304e-05,0.0132972,0.0133635,1.0,0.0,1,1,0.048613398,0.003150196238902586,0.040495,0.057161,2.62279994375,0.2960689285776175,1.8278000000000003,3.36425625,16.122209062499998,2.120927305206063,9.9690625,22.729499999999998
303,28.295,0,36.3,0.0133187098,1.2524734885816928e-05,0.0132777,0.013357,1.0,0.0,1,1,0.048561333000000005,0.0030982515078848906,0.040495,0.057161,2.6464459,0.2950577051676756,1.9059249999999999,3.5205062499999995,16.0992918125,2.019444794506725,11.01075,22.208687500000003
304,28.242,0,36.3,0.0133232754,1.0619387686679458e-05,0.0132907,0.0133466,1.0,0.0,1,1,0.04834883,0.003111867351784134,0.040495,0.055078,2.6109771437499996,0.2974369949040515,1.9319687500000002,3.3903000000000003,16.049552,2.0395496788524023,10.489937500000005,22.469062499999996
305,28.281,0,36.3,0.013332840799999999,1.0787097633747417e-05,0.0132998,0.0133635,1.0,0.0,1,1,0.048555083,0.0031976937877337473,0.040495,0.055078,2.6109771499999996,0.2960430148667473,1.8538437500000005,3.4163437500000002,15.992911562500002,2.083414392453579,10.489937500000005,23.250312499999996
306,28.35,0,36.3,0.0133377678,1.0351426141358483e-05,0.0133102,0.0133687,1.0,0.0,1,1,0.048494657000000004,0.0031858357144320857,0.040495,0.057161,2.59787815,0.29432949284892007,1.6455062500000006,3.3121750000000008,15.939005937500001,2.0346023781303444,10.229500000000002,21.167000000000005
307,28.001,0,36.3,0.0133337885,1.0491892000492565e-05,0.0132998,0.0133622,1.0,0.0,1,1,0.048288414,0.0031082709696234655,0.038411,0.055078,2.610898925,0.29232147903333244,1.7757187499999993,3.3382187499999993,15.9442129375,2.0458657031194862,9.9690625,22.469062499999996
308,28.267,0,36.3,0.013324382999999999,1.0839996817342713e-05,0.0132959,0.013357,1.0,0.0,1,1,0.048453007,0.003148268227605615,0.040495,0.055078,2.5854563437499998,0.28377669045813825,1.8538437500000005,3.3121750000000008,15.89825075,2.032045327413614,10.620124999999994,23.901375
309,28.735,0,36.3,0.013323796700000001,1.4417598937063024e-05,0.0132699,0.0133583,1.0,0.0,1,1,0.048488417,0.0031488426221567504,0.040495,0.057161,2.5978780875,0.29187922017947204,1.7236312500000004,3.36425625,15.898119437500002,2.0605642444628858,9.187812500000003,22.989937500000003
310,28.514,0,36.3,0.013324968,1.2558592118545744e-05,0.0132803,0.0133531,1.0,0.0,1,1,0.048677995999999994,0.003108872874529288,0.040495,0.057161,2.58808649375,0.291386379174727,1.8278000000000003,3.3903000000000003,15.8261148125,2.0309229006807463,8.797187499999998,22.208687500000003
311,28.072,0,36.3,0.013329385400000001,1.3477146836033195e-05,0.0132907,0.0133648,1.0,0.0,1,1,0.048532172000000005,0.003087189442910169,0.040495,0.055078,2.5930083812499998,0.2932603700827026,1.8798812499999997,3.26009375,15.849943125000001,2.0455221696025556,9.448250000000005,23.901375
312,28.536,0,36.2,0.013329603800000001,1.195438352906579e-05,0.0132868,0.0133661,1.0,0.0,1,1,0.048613414,0.0030805458371210774,0.040495,0.055078,2.59136771875,0.28849178535665876,1.8538437500000005,3.36425625,15.822208375000002,2.0355094538480683,9.578437499999994,23.7711875
313,28.931,0,36.2,0.0133220703,1.1594793137870125e-05,0.0132855,0.0133544,1.0,0.0,1,1,0.048621771,0.003128636367262741,0.040495,0.055078,2.5918104375000004,0.2917314895687136,1.80175625,3.3903000000000003,15.795776125,2.0566239026136643,11.01075,24.031562500000007
314,28.202,0,36.2,0.0133182483,1.8462220806555213e-05,0.0132712,0.0133583,1.0,0.0,1,1,0.048438417000000004,0.0031732948446545274,0.040495,0.055078,2.5505865,0.28381942652046604,1.6975937499999996,3.36425625,15.7072338125,2.0204044792885836,10.750312499999998,21.94825
315,28.738,0,36.2,0.0132974743,1.1044835422494998e-05,0.013266,0.0133284,1.0,0.0,1,1,0.04848424800000001,0.003082908067149586,0.040495,0.057161,2.5494407124999996,0.29056415748181563,1.7236312500000004,3.2861312500000004,15.776113875,2.053953819006311,9.9690625,23.250312499999996
316,28.633,0,36.2,0.0133296116,1.3158503161074177e-05,0.0132972,0.0133661,1.0,0.0,1,1,0.048515499000000004,0.003096770744178361,0.040495,0.057161,2.5442583625,0.2863753671253209,1.80175625,3.3121750000000008,15.6722079375,2.027926327603588,10.229500000000002,22.989937500000003
317,28.886,0,36.2,0.013324957600000001,1.2625810953756594e-05,0.0132907,0.01337,1.0,0.0,1,1,0.04847176,0.0031234691950457905,0.040495,0.055078,2.55587293125,0.28446063944794603,1.7496750000000005,3.3121750000000008,15.6339266875,2.034751525477711,10.620124999999994,23.120125000000005
318,29.167,0,36.2,0.013315529999999999,1.1590285587508173e-05,0.0132881,0.0133609,1.0,0.0,1,1,0.048352979000000004,0.0031705431750031414,0.040495,0.057161,2.56082078125,0.2931974133057697,1.80175625,3.3121750000000008,15.660229375,2.0322709466500886,10.229500000000002,22.469062499999996
319,28.89,0,36.2,0.0133018033,1.1736366520776366e-05,0.0132712,0.013344,1.0,0.0,1,1,0.048557169000000004,0.003093695082977474,0.040495,0.055078,2.53032604375,0.29634745155688813,1.7757187499999993,3.3382187499999993,15.564135375000001,2.083907779517362,9.448250000000005,21.167000000000005
320,29.032,0,36.1,0.013316076,1.3175844716753438e-05,0.0132751,0.0133505,1.0,0.0,1,1,0.048569668999999996,0.003179158023351309,0.038411,0.057161,2.53688856875,0.29354928736857794,1.7757187499999993,3.26009375,15.5620523125,2.007962332363131,8.927437499999996,22.599312499999996
321,29.277,0,36.1,0.0133038703,2.309715670618355e-05,0.0132348,0.0133544,1.0,0.0,1,1,0.048517592,0.0032145815369245185,0.040495,0.057161,2.54550831875,0.29261660965487857,1.7236312500000004,3.2861312500000004,15.507754562500002,2.0009961096012505,10.229500000000002,23.510749999999998
322,29.308,0,36.1,0.0132913604,1.0338060351922922e-05,0.0132621,0.0133258,1.0,0.0,1,1,0.048492592,0.0031657902564029726,0.040495,0.057161,2.5224094875,0.2886235474290589,1.7757187499999993,3.2080062500000004,15.4772870625,2.0239980845367427,9.708687499999993,22.989937500000003
323,29.301,0,36.1,0.0132932337,1.127935611238519e-05,0.0132595,0.0133284,1.0,0.0,1,1,0.048461335999999994,0.003138217043020447,0.040495,0.057161,2.4954302875,0.2859123048953262,1.7757187499999993,3.2080062500000004,15.413874937500001,2.025575604464652,9.9690625,22.078437500000007
324,29.207,0,36.1,0.013299077199999999,1.370873663617479e-05,0.0132621,0.0133362,1.0,0.0,1,1,0.04855091200000001,0.0031342501036541424,0.040495,0.057161,2.51949274375,0.2896441562024507,1.80175625,3.155925,15.436791250000002,2.0266380534146786,10.359687500000007,22.338874999999994
325,29.195,0,36.1,0.0133236017,1.7382585742921005e-05,0.0132712,0.0133622,1.0,0.0,1,1,0.048450913,0.003144583072750822,0.038411,0.055078,2.5230865000000002,0.29049989873857957,1.7236312500000004,3.26009375,15.3922594375,2.056647006197792,9.838874999999996,23.250312499999996
326,29.25,0,36.1,0.013333178800000001,1.2561863339489085e-05,0.0132907,0.0133726,1.0,0.0,1,1,0.04846133800000001,0.0031104317143695664,0.040495,0.055078,2.4818364375,0.2862947216336294,1.6975937499999996,3.155925,15.4091874375,2.0410326640949035,10.099312499999998,22.989937500000003
327,29.467,0,36.1,0.0133009466,1.1431582061989491e-05,0.0132621,0.0133323,1.0,0.0,1,1,0.048598841,0.0031068533325084723,0.040495,0.057161,2.47316465625,0.2867641864650874,1.80175625,3.2080062500000004,15.35918725,2.0454363898650856,9.838874999999996,22.599312499999996
328,29.571,0,36.1,0.013315944699999999,2.258842827445064e-05,0.0132712,0.0133661,1.0,0.0,1,1,0.048467575,0.003124395410695484,0.040495,0.057161,2.5033728875,0.2913999746522539,1.7236312500000004,3.2340499999999994,15.327156437500001,1.9660302231511382,10.880562499999996,21.427437499999993
329,29.35,0,36.1,0.013332092000000002,1.0586375016973453e-05,0.0132985,0.0133596,1.0,0.0,1,1,0.048528006000000005,0.0030895744613075762,0.040495,0.057161,2.48071665625,0.2877937370199722,1.6715499999999994,3.2080062500000004,15.282493624999999,2.023623285014944,9.9690625,22.208687500000003
330,29.557,0,36.1,0.013321588,1.1923374354602787e-05,0.013292,0.0133635,1.0,0.0,1,1,0.048571757,0.003116585007977642,0.040495,0.057161,2.472070825,0.2852061404199996,1.7236312500000004,3.3121750000000008,15.249161062499999,2.020107317496623,8.406562500000007,20.385749999999994
331,29.8,0,36.1,0.013328503999999998,1.074932574629683e-05,0.0132985,0.0133596,1.0,0.0,1,1,0.048515518,0.003156466172110197,0.040495,0.057161,2.47480518125,0.2868735068577536,1.7757187499999993,3.2340499999999994,15.2719485625,2.0536827246529046,10.359687500000007,22.599312499999996
332,29.444,0,36.0,0.0133497765,1.511292088743936e-05,0.013305,0.0134076,1.0,0.0,1,1,0.048432155,0.003130513338571647,0.040495,0.057161,2.4554562562499997,0.2877523416515954,1.6975937499999996,3.36425625,15.156191999999999,2.0541101287787917,9.9690625,23.380562499999993
333,29.908,0,36.0,0.013335650099999999,1.5514511271387187e-05,0.0132855,0.01337,1.0,0.0,1,1,0.048617603,0.003203761221656664,0.040495,0.057161,2.45511775625,0.28443783603128625,1.7236312500000004,3.2080062500000004,15.1614015625,2.0750634285339244,9.318062500000002,21.8180625
334,30.302,0,36.0,0.0133280971,2.1424958846868244e-05,0.0132712,0.0133882,1.0,0.0,1,1,0.048617586000000004,0.0031628493973953294,0.040495,0.057161,2.4470708437499997,0.2891182198789412,1.7236312500000004,3.18196875,15.131062750000002,2.1274194423662083,8.146187499999998,22.599312499999996
335,30.285,0,36.0,0.013313933600000001,1.973696357193784e-05,0.0132712,0.0133817,1.0,0.0,1,1,0.048598847,0.003185485762264682,0.040495,0.057161,2.43631573125,0.29249828633831015,1.6715499999999994,3.2080062500000004,15.1030686875,2.0754367634638973,9.578437499999994,23.120125000000005
336,30.271,0,36.0,0.0133137061,2.0184910026799734e-05,0.0132621,0.0133609,1.0,0.0,1,1,0.048542594,0.0030249548481198854,0.040495,0.057161,2.47425848125,0.2894435773604535,1.7757187499999993,3.18196875,15.082625625,1.9869129315307161,9.187812500000003,21.427437499999993
337,30.626,0,36.0,0.0133355032,1.4302405034119242e-05,0.0132907,0.0133778,1.0,0.0,1,1,0.04848218,0.0030833986935847268,0.040495,0.057161,2.4514458375,0.291375003934634,1.6975937499999996,3.2340499999999994,15.044082812500001,2.0762625667152195,9.057625,21.427437499999993
338,30.138,0,36.0,0.0133346114,1.7763667133787438e-05,0.0132777,0.01337,1.0,0.0,1,1,0.048571754,0.0029915237691658077,0.042578,0.057161,2.4541281625,0.28915926962394223,1.7757187499999993,3.18196875,14.985620125,2.076924010072795,9.187812500000003,22.989937500000003
339,29.948,0,36.0,0.0133189321,1.2573017123586484e-05,0.0132855,0.0133544,1.0,0.0,1,1,0.048421764,0.003096400043648107,0.040495,0.057161,2.4499094500000003,0.29390035671987963,1.7236312500000004,3.155925,15.010098000000001,2.015261382226354,9.187812500000003,21.6878125
340,30.468,0,36.0,0.0133378756,1.9880343675097742e-05,0.0132868,0.0133946,1.0,0.0,1,1,0.048488406,0.0031377952981614336,0.040495,0.057161,2.43821665,0.2940938321929744,1.6455062500000006,3.1298812499999995,14.896816625000001,2.0438932531710123,9.838874999999996,21.167000000000005
341,30.893,0,36.0,0.0133461359,1.703186311564298e-05,0.0132933,0.0133921,1.0,0.0,1,1,0.048507178,0.0031001307756796325,0.040495,0.057161,2.42595105625,0.2928709846122547,1.6715499999999994,3.3382187499999993,14.938875125000001,2.0642094439537373,8.406562500000007,21.8180625
342,30.732,0,36.0,0.0133364041,1.7882176970100723e-05,0.0132816,0.0133713,1.0,0.0,1,1,0.048357153,0.003083732923194063,0.040495,0.057161,2.4056905875,0.2876731625284834,1.7236312500000004,3.155925,14.844603875,2.010759079042582,9.448250000000005,22.729499999999998
343,30.334,0,36.0,0.013333440099999998,1.1338047538707878e-05,0.0133024,0.0133648,1.0,0.0,1,1,0.048244657,0.0031094414783608654,0.042578,0.055078,2.41194060625,0.28962884265726024,1.5673812499999995,3.155925,14.850074125,2.0375578877852276,9.838874999999996,22.208687500000003
344,30.031,0,35.9,0.013303645400000001,1.4150560371942882e-05,0.0132725,0.0133414,1.0,0.0,1,1,0.048338413000000004,0.003120697338485583,0.040495,0.055078,2.4241800875,0.2933166070106805,1.6455062500000006,3.26009375,14.843042625000002,2.1349224964039935,7.885749999999997,22.989937500000003
345,30.8,0,35.9,0.0133146343,1.7124710027034056e-05,0.0132725,0.0133648,1.0,0.0,1,1,0.048328006,0.0031057852330713402,0.038411,0.055078,2.4393104,0.28680815418144057,1.6194687499999998,3.155925,14.787963375,1.9988689876584387,9.318062500000002,20.515937499999996
346,30.805,0,35.9,0.013315353200000001,1.1819903119738327e-05,0.0132855,0.0133531,1.0,0.0,1,1,0.048359242999999996,0.0030903602831953104,0.040495,0.057161,2.4197791375,0.2895643195334423,1.6715499999999994,3.2340499999999994,14.665958062500001,1.9742041664605392,9.9690625,22.469062499999996
347,30.722,0,35.9,0.013314930700000002,1.2729826688136792e-05,0.013279,0.0133505,1.0,0.0,1,1,0.048336334,0.003069182512403588,0.040495,0.055078,2.4120708375,0.29299813985080686,1.6194687499999998,3.05175625,14.730020625000002,2.0391138332916787,8.797187499999998,21.297187499999996
348,30.335,0,35.9,0.0133460449,1.3401901133421354e-05,0.0132933,0.0133908,1.0,0.0,1,1,0.04838841,0.003129521110313845,0.040495,0.057161,2.40897196875,0.28389788721239734,1.6975937499999996,3.0778,14.712962500000001,2.0841368536125304,9.708687499999993,21.036812500000003
349,30.67,0,35.9,0.0133530766,1.1679013333325712e-05,0.0133193,0.0133882,1.0,0.0,1,1,0.048521734,0.003134323398637096,0.040495,0.057161,2.3991801062499998,0.2822555431005679,1.4892562499999997,3.1298812499999995,14.6718166875,2.0305472618011744,8.927437499999996,21.427437499999993
350,30.819,0,35.9,0.013347671200000001,1.0813235896807208e-05,0.0133154,0.0133739,1.0,0.0,1,1,0.048546759,0.0031130285319795896,0.040495,0.057161,2.3997271625000005,0.2867618769544938,1.6194687499999998,3.1038437500000002,14.622339125000002,2.025164151346869,8.276375000000002,22.078437500000007
351,31.082,0,35.9,0.0133537836,1.1846534980322283e-05,0.013318,0.0133946,1.0,0.0,1,1,0.048488419,0.003081976971270064,0.040495,0.057161,2.39649789375,0.29105890682902835,1.41113125,3.155925,14.597078375,2.028987759230538,9.318062500000002,22.208687500000003
352,31.272,0,35.9,0.013344607100000001,1.3064250441184876e-05,0.0133115,0.0133791,1.0,0.0,1,1,0.048680086,0.0031236144715063668,0.040495,0.059245,2.3993103625,0.2877139748765416,1.6455062500000006,3.1298812499999995,14.5698635,2.042630336883503,8.0159375,21.8180625
353,31.572,0,35.9,0.0133437907,1.2590758655061239e-05,0.0133076,0.0133856,1.0,0.0,1,1,0.048648835999999994,0.0031337708577852336,0.040495,0.057161,2.37165423125,0.29478261260780897,1.6455062500000006,3.1038437500000002,14.551636062500002,2.0375843547987387,8.536812500000005,21.94825
354,31.418,0,35.9,0.013346398499999999,1.1117468585518883e-05,0.0133167,0.0133778,1.0,0.0,1,1,0.048742604,0.0031864499313788066,0.040495,0.057161,2.3731386000000003,0.29259479604620664,1.5673812499999995,3.0778,14.5604890625,2.0095376911940694,9.318062500000002,21.94825
355,31.648,0,35.9,0.013346320500000002,1.1136742331130757e-05,0.0133141,0.0133804,1.0,0.0,1,1,0.048671751,0.0030699459733029505,0.040495,0.057161,2.3485292374999998,0.28633997065335176,1.6194687499999998,3.05175625,14.5188231875,2.0405797041544034,9.057625,22.469062499999996
356,31.523,0,35.8,0.0133405537,1.2647149335324549e-05,0.0133076,0.0133726,1.0,0.0,1,1,0.04859675,0.0031004072173667773,0.040495,0.057161,2.35756554375,0.2870156128843315,1.6194687499999998,3.1298812499999995,14.484317937500002,2.027702201478459,7.885749999999997,21.6878125
357,31.837,0,35.8,0.013335954300000001,1.878989253588216e-05,0.0132894,0.0133869,1.0,0.0,1,1,0.048542573,0.003100071166065547,0.040495,0.057161,2.3730864874999997,0.2963391706132622,1.5673812499999995,3.1298812499999995,14.4024159375,2.0844062442129565,7.885749999999997,20.906562500000003
358,31.263,0,35.8,0.0133143353,1.2055720795954076e-05,0.0132673,0.0133492,1.0,0.0,1,1,0.048673841,0.003093283104683275,0.040495,0.055078,2.34272195625,0.28906659355762476,1.4892562499999997,3.0257187500000002,14.390697812500001,2.1028316533083125,9.187812500000003,21.8180625
359,31.546,0,35.8,0.013314048,1.5662081470864553e-05,0.0132751,0.0133856,1.0,0.0,1,1,0.048421757999999995,0.003117366814706925,0.040495,0.057161,2.3574095062500002,0.29426104105118916,1.5673812499999995,3.0778,14.4197341875,2.0673960728725573,9.187812500000003,22.078437500000007
360,31.586,0,35.8,0.0133456614,1.1942374556175985e-05,0.0133115,0.013383,1.0,0.0,1,1,0.048544684000000005,0.0031729278309069685,0.040495,0.057161,2.32753978125,0.28549303969390055,1.6455062500000006,3.18196875,14.3728600625,2.0818801374916713,9.318062500000002,24.031562500000007
361,32.046,0,35.8,0.0133473085,1.2841734997655105e-05,0.0133089,0.0133882,1.0,0.0,1,1,0.048661342999999996,0.003085610056593509,0.040495,0.055078,2.3235030687500005,0.2929609605855093,1.6715499999999994,3.05175625,14.303718187500001,2.051324220294127,9.9690625,21.6878125
362,31.714,0,35.8,0.013341424700000002,1.11203309262809e-05,0.0133076,0.0133713,1.0,0.0,1,1,0.048655082,0.0030985968161856745,0.040495,0.055078,2.3247270437500003,0.2959750820515021,1.6194687499999998,3.1038437500000002,14.323120812500001,2.071452392454415,8.276375000000002,20.646187499999996
